"","Date","Time","Lon","Lat","FishNASC"
"400",20151029," 09:48:03.8450",-5.11294894,55.97942628,134.54024
"401",20151029," 09:52:25.2660",-5.11822694,55.98752314,302.414713
"402",20151029," 09:56:44.6730",-5.12207733,55.99457733,199.567904
"403",20151029," 10:00:59.0630",-5.11706186,55.98694498,557.608325
"404",20151029," 10:05:02.4230",-5.11415535,55.97820325,113.673026
"405",20151029," 10:09:04.8130",-5.10694436,55.9701107,220.752541
"406",20151029," 10:13:08.1880",-5.0988558,55.96247174,4795.125782
"407",20151029," 10:17:11.5630",-5.09061,55.95488167,1447.848762
"408",20151029," 10:21:17.9540",-5.080135,55.94806,3151.099863
"409",20151029," 10:25:32.3450",-5.06957,55.94130667,16454.450707
"410",20151029," 10:29:58.7660",-5.067745,55.93329,18796.787277
"411",20151029," 10:34:25.1730",-5.07134212,55.92452078,28958.362669
"412",20151029," 10:38:49.5950",-5.07067333,55.916155,507.289408
"413",20151029," 10:43:16.0010",-5.06196548,55.90854354,597.924229
"414",20151029," 10:47:42.4230",-5.05341916,55.90094916,30123.647617
"415",20151029," 10:52:07.8450",-5.05932699,55.89457605,954.269998
"416",20151029," 10:56:33.2510",-5.07283232,55.88977805,807.152171
"417",20151029," 11:01:00.6730",-5.07265062,55.88384063,91.496005
"418",20151029," 11:05:30.0790",-5.0597206,55.87856094,1410.946551
"419",20151029," 11:09:57.5010",-5.04787808,55.87280566,1480.968845
"420",20151029," 11:14:21.9070",-5.05762137,55.86575493,70.339428
"421",20151029," 11:18:44.3130",-5.05147166,55.8602492,622.395736
"422",20151029," 11:23:05.7200",-5.03704007,55.85661979,1435.441205
"423",20151029," 11:27:25.1260",-5.02255698,55.85280971,459.622126
"424",20151029," 11:31:38.5160",-5.00789101,55.84933577,351.082891
"425",20151029," 11:35:45.9070",-4.99249471,55.84853542,6.61117
"426",20151029," 11:39:46.2820",-4.97659,55.84941167,132.327365
"427",20151029," 11:43:43.6570",-4.96065334,55.85022086,61.618873
"428",20151029," 11:47:39.0160",-4.94475126,55.85098211,1.822057
"429",20151029," 11:51:36.3910",-4.92895196,55.85172385,0
"430",20151029," 11:55:34.7660",-4.9131021,55.85241764,1633.54462
"431",20151029," 11:59:37.1410",-4.89696789,55.85365699,1225.575473
"432",20151029," 12:03:55.5320",-4.90649824,55.85792001,3284.893287
"433",20151029," 12:08:25.9540",-4.92120343,55.86043352,0
"434",20151029," 12:12:56.3760",-4.93642833,55.86131,0
"435",20151029," 12:17:22.7980",-4.95005464,55.86573453,0
"436",20151029," 12:21:42.1880",-4.96500833,55.86876167,47.944501
"437",20151029," 12:25:45.5790",-4.95590333,55.87290833,0
"438",20151029," 12:29:38.9380",-4.94075555,55.87585589,237.793677
"439",20151029," 12:33:34.2980",-4.92559004,55.87868452,0
"440",20151029," 12:37:33.6730",-4.91031226,55.88132151,1418.518332
"441",20151029," 12:41:40.0630",-4.9007816,55.88559155,364.824632
"442",20151029," 12:45:52.4540",-4.91438624,55.89034402,733.017856
"443",20151029," 12:50:03.8450",-4.92779233,55.89520189,79.671416
"444",20151029," 12:54:12.2350",-4.94176667,55.89950333,282.163945
"445",20151029," 12:58:12.6100",-4.93329,55.904515,241.84015
"446",20151029," 13:02:07.9850",-4.91890333,55.90848667,2090.81413
"447",20151029," 13:06:08.3450",-4.90481066,55.91282277,0
"448",20151029," 13:10:16.7350",-4.89863277,55.90925023,0
"449",20151029," 13:34:20.9850",-4.89639301,55.85694471,1970.763038
"450",20151029," 13:38:25.3600",-4.90825932,55.852903,780.120158
"451",20151029," 13:42:36.7510",-4.92328146,55.84981708,57.206791
"452",20151029," 13:46:49.1570",-4.93846051,55.84707783,0
"453",20151029," 13:51:02.5480",-4.95415117,55.84556726,10.357786
"454",20151029," 13:55:13.9380",-4.96995086,55.84421319,57.95331
"455",20151029," 13:59:24.3290",-4.98544833,55.84208667,664.179938
"456",20151029," 14:03:35.7200",-5.00094333,55.84003333,1356.716941
"457",20151029," 14:07:46.0950",-5.01619333,55.83755,0
"458",20151029," 14:11:47.4700",-5.00306833,55.83446833,305.223387
"459",20151029," 14:15:44.8450",-4.98732835,55.83274964,685.540371
"460",20151029," 14:19:43.2200",-4.97154186,55.83224303,1145.071885
"461",20151029," 14:23:43.5950",-4.9559552,55.83033547,207.020065
"462",20151029," 14:27:42.9700",-4.9403606,55.82848034,14.911533
"463",20151029," 14:31:42.3290",-4.92461477,55.82696045,1194.457559
"464",20151029," 14:35:42.7040",-4.90878895,55.82543558,1223.881385
"465",20151029," 14:39:46.0950",-4.89342216,55.82516318,107.85462
"466",20151029," 14:43:49.4700",-4.90687253,55.82179011,394.997134
"467",20151029," 14:47:50.8450",-4.9223076,55.81954154,599.687711
"468",20151029," 14:51:50.2200",-4.93771569,55.81732494,428.03809
"469",20151029," 14:55:50.5950",-4.95327508,55.8151914,0
"470",20151029," 14:59:50.9700",-4.96899254,55.81387791,265.874601
"471",20151029," 15:03:52.3290",-4.98474833,55.812515,918.4394
"472",20151029," 15:07:55.7040",-5.00052098,55.8111455,67.747324
"473",20151029," 15:11:58.0790",-5.005515,55.80674333,1006.074007
"474",20151029," 15:15:58.4540",-4.990505,55.80349667,3017.560323
"475",20151029," 15:19:58.8290",-4.97573833,55.80020667,2550.700502
"476",20151029," 15:24:01.2200",-4.96093,55.796915,1164.762548
"477",20151029," 15:28:09.6100",-4.94542167,55.79485333,21.984516
"478",20151029," 15:32:18.0010",-4.92992,55.79373833,47.086248
"479",20151029," 15:36:15.3600",-4.93659333,55.78966333,1073.44143
"480",20151029," 15:40:05.7200",-4.95217833,55.78796667,852.484757
"481",20151029," 15:43:58.0790",-4.96755167,55.78567167,1093.110725
"482",20151029," 15:47:51.4540",-4.98264235,55.78284459,3151.112393
"483",20151029," 15:51:48.8130",-4.99775333,55.78011667,42.393564
"484",20151029," 15:55:49.1880",-4.98874447,55.77530555,5570.321909
"485",20151029," 15:59:50.5630",-4.97456833,55.77146,1403.270569
"486",20151029," 16:03:54.9380",-4.9602917,55.76739118,270.187724
"487",20151029," 16:07:54.3130",-4.94996971,55.76230898,249.501461
"488",20151029," 16:11:48.6730",-4.96479261,55.75927654,676.009063
"489",20151029," 16:15:40.0320",-4.9789911,55.75527699,825.294556
"490",20151029," 16:19:32.3910",-4.993476,55.75152914,1673.039934
"491",20151029," 16:23:29.7660",-5.00797885,55.74817053,689.107463
"492",20151029," 16:27:27.1410",-4.99665416,55.74286865,2668.855659
"493",20151029," 16:31:24.5160",-4.98279962,55.73853684,4216.145032
"494",20151029," 16:35:22.8760",-4.96909472,55.73395283,64.948171
"495",20151029," 16:39:14.2350",-4.96549167,55.72823667,0
"496",20151030," 08:12:04.4380",-4.88854333,55.53871667,243.37032
"497",20151030," 08:15:58.8130",-4.87402682,55.53537015,493.904052
"498",20151030," 08:19:54.1730",-4.85938363,55.53194045,479.509734
"499",20151030," 08:23:50.5480",-4.84483667,55.52853333,515.110336
"500",20151030," 08:27:47.9070",-4.830165,55.52518,911.002078
"501",20151030," 08:31:44.2820",-4.81549,55.52182,806.690249
"502",20151030," 08:35:38.6570",-4.80110667,55.51816833,561.31276
"503",20151030," 08:39:32.0160",-4.78662167,55.51450167,1089.84461
"504",20151030," 08:43:26.3760",-4.77216179,55.51085159,2498.164657
"505",20151030," 08:47:20.7510",-4.75775291,55.50714031,981.481173
"506",20151030," 08:51:15.1100",-4.74306769,55.50378734,349.134946
"507",20151030," 08:55:09.4850",-4.72832945,55.50065969,34.656079
"508",20151030," 08:59:07.8600",-4.71386265,55.49715313,18190.799985
"509",20151030," 09:03:11.2350",-4.70861442,55.48956136,0
"510",20151030," 09:07:11.5950",-4.72077019,55.48477064,0
"511",20151030," 09:11:07.9700",-4.73539559,55.48138944,224.221452
"512",20151030," 09:15:05.3290",-4.7501711,55.47807453,2678.174582
"513",20151030," 09:19:01.7040",-4.764935,55.47502667,728.1521
"514",20151030," 09:22:57.0630",-4.779935,55.47221333,503.382607
"515",20151030," 09:26:51.4380",-4.79507022,55.4695124,1102.361325
"516",20151030," 09:30:44.7980",-4.81019034,55.4668938,1057.944401
"517",20151030," 09:34:39.1730",-4.82527379,55.46438298,355.891138
"518",20151030," 09:38:34.5320",-4.84044451,55.46182042,392.486454
"519",20151030," 09:42:29.8910",-4.85559897,55.45930558,304.495611
"520",20151030," 09:46:24.2660",-4.87065243,55.45677422,419.678249
"521",20151030," 09:50:18.6260",-4.88575831,55.45423534,336.294706
"522",20151030," 09:54:14.0010",-4.90077062,55.45163026,638.087761
"523",20151030," 09:58:10.3600",-4.91593002,55.44913437,484.874397
"524",20151030," 10:02:04.7350",-4.93117049,55.44691547,2690.392588
"525",20151030," 10:06:03.0790",-4.94249667,55.44314167,1839.297382
"526",20151030," 10:10:04.4700",-4.92893021,55.43881183,631.259305
"527",20151030," 10:14:02.8290",-4.914725,55.43496333,982.701152
"528",20151030," 10:17:58.2040",-4.90058548,55.43105093,2047.075463
"529",20151030," 10:21:53.5790",-4.88679623,55.42668944,1649.261354
"530",20151030," 10:25:46.9380",-4.87341963,55.42205553,2736.032766
"531",20151030," 10:29:41.2980",-4.85965333,55.41754,3660.555626
"532",20151030," 10:33:36.6730",-4.84607623,55.41307816,3295.061809
"533",20151030," 10:37:32.0320",-4.83246424,55.40853127,2630.314503
"534",20151030," 10:41:24.4070",-4.81892293,55.40406117,1244.487119
"535",20151030," 10:45:18.7660",-4.80496812,55.39989235,144.131458
"536",20151030," 10:49:12.1260",-4.79107427,55.3956525,0
"537",20151030," 10:53:07.5010",-4.7774462,55.39121047,0
"538",20151030," 10:57:03.8760",-4.7900494,55.38694839,0
"539",20151030," 11:00:57.2350",-4.804644,55.38361123,0
"540",20151030," 11:04:49.5790",-4.81958685,55.38061238,120.635136
"541",20151030," 11:08:40.9380",-4.83451197,55.37773307,51.929028
"542",20151030," 11:12:33.3130",-4.84944181,55.37487072,254.83938
"543",20151030," 11:16:25.6730",-4.86440353,55.37208115,1548.709144
"544",20151030," 11:20:19.0320",-4.87949752,55.36929546,1865.706073
"545",20151030," 11:24:12.3910",-4.89438792,55.3665098,2846.638752
"546",20151030," 11:28:08.7660",-4.90936191,55.36374791,979.38791
"547",20151030," 11:32:07.1410",-4.92413215,55.36063417,2513.990482
"548",20151030," 11:36:07.5160",-4.93884189,55.35737767,492.042007
"549",20151030," 11:40:09.8910",-4.95358964,55.35407214,1668.320185
"550",20151030," 11:44:13.2660",-4.96816,55.35081167,2869.135362
"551",20151030," 11:48:18.6570",-4.98291333,55.34763667,4752.705586
"552",20151030," 11:52:24.0320",-4.997675,55.34452667,1153.923771
"553",20151030," 11:56:28.4230",-5.01241,55.34142167,700.20263
"554",20151030," 12:00:32.7980",-5.02765112,55.33918486,1240.304013
"555",20151030," 12:04:35.1570",-5.03839347,55.33586267,1096.3078
"556",20151030," 12:08:31.5320",-5.02356334,55.33233978,1230.604372
"557",20151030," 12:12:23.8910",-5.00911893,55.32885911,736.223882
"558",20151030," 12:16:15.2510",-4.99463864,55.32530975,388.56843
"559",20151030," 12:20:11.6260",-4.98006283,55.32184128,2368.197798
"560",20151030," 12:24:11.0010",-4.96710105,55.31705004,425.829096
"561",20151030," 12:28:04.3600",-4.95199774,55.31442523,283.146683
"562",20151030," 12:31:55.7200",-4.93705109,55.31170113,325.450185
"563",20151030," 12:35:47.0790",-4.92219423,55.30885076,376.917297
"564",20151030," 12:39:39.4380",-4.90735216,55.30582117,55.760154
"565",20151030," 12:43:31.7980",-4.89260099,55.30277496,0
"566",20151030," 12:47:24.1730",-4.87780193,55.29980199,0
"567",20151030," 12:51:21.5480",-4.8631638,55.29620516,0
"568",20151030," 12:55:23.9230",-4.86287709,55.28848269,0
"569",20151030," 12:59:26.2980",-4.87523135,55.28347008,0
"570",20151030," 13:03:25.6730",-4.88981152,55.28013626,22.63645
"571",20151030," 13:07:24.0320",-4.90401309,55.27632301,1.465843
"572",20151030," 13:11:22.4070",-4.91810857,55.27236662,14.160455
"573",20151030," 13:15:18.7660",-4.93224514,55.26850535,0
"574",20151030," 13:19:15.1410",-4.94686154,55.26518919,16.239602
"575",20151030," 13:23:11.5010",-4.96157058,55.2620189,987.454448
"576",20151030," 13:27:06.8760",-4.97626448,55.25890793,507.52194
"577",20151030," 13:31:02.2350",-4.99092667,55.25583167,145.636584
"578",20151030," 13:34:58.6100",-5.00568031,55.25281327,53.043934
"579",20151030," 13:38:54.9850",-5.02042066,55.24979159,95.45302
"580",20151030," 13:42:52.3450",-5.03493617,55.24638271,76.372722
"581",20151030," 13:46:49.7200",-5.04937711,55.24291818,162.33957
"582",20151030," 13:50:48.0950",-5.06397065,55.23952146,100.457632
"583",20151030," 13:54:50.4700",-5.07854208,55.2361114,6.341894
"584",20151030," 13:58:54.8600",-5.07179,55.23096667,57.775313
"585",20151030," 14:02:56.2350",-5.05785333,55.22694,201.614389
"586",20151030," 14:06:56.5950",-5.044435,55.22233833,201.928606
"587",20151030," 14:10:54.9540",-5.03099333,55.21763333,148.300379
"588",20151030," 14:14:50.3290",-5.017405,55.21314667,178.391998
"589",20151030," 14:18:45.6880",-5.00328311,55.20918707,103.205187
"590",20151030," 14:22:41.0630",-4.98928063,55.20524471,21.019156
"591",20151030," 14:26:37.4380",-4.97505167,55.20138833,0
"592",20151030," 14:30:32.7980",-4.96088667,55.19750667,0
"593",20151030," 14:34:30.1730",-4.94907794,55.19226942,0
"594",20151030," 14:38:27.5320",-4.95658197,55.18470421,0
"595",20151030," 14:42:23.9070",-4.97006849,55.18033116,0
"596",20151030," 14:46:21.2660",-4.98422363,55.17636159,0
"597",20151030," 14:50:17.6410",-4.99823333,55.17247071,0
"598",20151030," 14:54:14.0160",-5.01220021,55.16834423,167.63046
"599",20151030," 14:58:10.3910",-5.02583,55.164,128.630063
"600",20151030," 15:02:06.7510",-5.03941833,55.15942833,0
"601",20151030," 15:06:01.1100",-5.0530785,55.15506717,11.80429
"602",20151030," 15:09:54.4700",-5.06684762,55.15077541,1495.691008
"603",20151030," 15:13:46.8290",-5.08061346,55.14658899,288.806996
"604",20151030," 15:17:40.1880",-5.09454795,55.14244346,76.938689
"605",20151030," 15:21:33.5630",-5.10877782,55.13869935,9.905633
"606",20151030," 15:25:25.9230",-5.12303379,55.13507562,148.160056
"607",20151030," 15:29:29.2980",-5.12684833,55.12952833,358.446616
"608",20151030," 15:33:38.6880",-5.11417333,55.12435,326.106995
"609",20151030," 15:37:45.0790",-5.10124333,55.11917333,179.439474
"610",20151030," 15:41:49.4540",-5.08838333,55.11405,95.872108
"611",20151030," 15:45:55.8450",-5.0754853,55.10895431,0
"612",20151030," 15:50:05.2350",-5.063145,55.10345667,0
"613",20151030," 15:54:13.6260",-5.05083833,55.097985,0
"614",20151030," 15:58:21.0010",-5.03860145,55.09236192,0
"615",20151030," 16:02:22.3760",-5.03671847,55.0854423,0
"616",20151030," 16:06:19.7350",-5.04950931,55.08021439,0
"617",20151030," 16:10:15.1100",-5.06233833,55.07529333,150.052834
"618",20151030," 16:14:11.4700",-5.07517179,55.07007713,0
"619",20151030," 16:18:08.8450",-5.08784811,55.06485142,0
"620",20151030," 16:22:06.2040",-5.10055498,55.05961376,0
"621",20151030," 16:26:02.5790",-5.11275979,55.05394368,0
"622",20151030," 16:29:57.9380",-5.12485093,55.04850763,0
"623",20151030," 16:33:58.3130",-5.13638333,55.04308333,277.292287
"624",20151030," 16:38:00.7040",-5.12265754,55.03908977,0
"625",20151030," 16:42:02.0790",-5.10856236,55.03531482,0
"626",20151030," 16:46:08.4540",-5.09426131,55.03183371,0
"627",20151030," 16:50:21.8600",-5.07978008,55.02849855,0
"628",20151031," 07:37:57.7350",-5.13934833,55.04199167,0
"629",20151031," 07:42:09.1410",-5.152305,55.03693833,0
"630",20151031," 07:46:19.5320",-5.165175,55.031875,194.879753
"631",20151031," 07:50:26.9070",-5.17790167,55.026755,95.590302
"632",20151031," 07:54:33.2980",-5.19053333,55.02155167,12.677395
"633",20151031," 07:58:39.6880",-5.20305925,55.01620553,7.366164
"634",20151031," 08:02:45.0630",-5.21572,55.010915,2.673497
"635",20151031," 08:06:49.4230",-5.22884431,55.00597118,3.279785
"636",20151031," 08:11:00.8290",-5.24185626,55.00111633,46.985836
"637",20151031," 08:15:15.2200",-5.25474962,54.99624474,0
"638",20151031," 08:19:29.6100",-5.26790839,54.99118706,38.010635
"639",20151031," 08:23:53.0320",-5.281305,54.9919,5.714224
"640",20151031," 08:28:22.4540",-5.29418901,54.99677356,11.828394
"641",20151031," 08:32:48.8600",-5.3079435,55.00065728,0
"642",20151031," 08:37:13.2660",-5.32217766,55.00439816,0.788587
"643",20151031," 08:41:37.6880",-5.33565167,55.00863667,9.798424
"644",20151031," 08:46:07.1100",-5.34476267,55.01558335,16.384768
"645",20151031," 08:50:33.5160",-5.35329473,55.02284061,4.027007
"646",20151031," 08:54:53.9230",-5.36832333,55.024945,6.679044
"647",20151031," 08:59:12.3450",-5.38374667,55.02523167,0.752824
"648",20151031," 09:03:36.7510",-5.399485,55.02552833,1.421418
"649",20151031," 09:08:08.1570",-5.41439156,55.02746375,0
"650",20151031," 09:12:43.5790",-5.42890476,55.03062972,0.475331
"651",20151031," 09:17:23.0160",-5.44264092,55.03461979,0.63098
"652",20151031," 09:22:02.4540",-5.45662333,55.03854833,0.348733
"653",20151031," 09:26:37.8910",-5.47058682,55.04241485,4.725003
"654",20151031," 09:31:09.3130",-5.48486167,55.04567667,0.941682
"655",20151031," 09:35:35.7200",-5.49883733,55.04898847,1.562899
"656",20151031," 09:39:42.1100",-5.48822248,55.05062574,3.380623
"657",20151031," 09:43:36.4700",-5.47268715,55.05010833,34.284086
"658",20151031," 09:47:33.8450",-5.45714152,55.04980093,9.595384
"659",20151031," 09:51:33.2200",-5.44155116,55.04956792,1.258631
"660",20151031," 09:55:35.5950",-5.42596082,55.04950756,12.357377
"661",20151031," 09:59:37.9850",-5.41044109,55.04942933,7.946211
"662",20151031," 10:03:38.3600",-5.39480028,55.04954833,1.650491
"663",20151031," 10:07:48.7350",-5.3813108,55.05224318,59.114626
"664",20151031," 10:12:09.1410",-5.37200933,55.05949267,13.730365
"665",20151031," 10:16:29.5480",-5.3654856,55.06760538,30.461373
"666",20151031," 10:20:49.9540",-5.35894638,55.07567562,4.940043
"667",20151031," 10:25:10.3600",-5.35222333,55.08379833,1.344582
"668",20151031," 10:29:30.7660",-5.34513268,55.0917875,56.021204
"669",20151031," 10:33:44.1570",-5.3368499,55.09925745,168.641393
"670",20151031," 10:37:49.5480",-5.32638619,55.10591033,2.458706
"671",20151031," 10:41:52.9230",-5.31702098,55.11302064,7.665829
"672",20151031," 10:45:57.3130",-5.30783525,55.1203185,255.654453
"673",20151031," 10:50:02.6880",-5.29958202,55.12784332,380.598204
"674",20151031," 10:54:07.0630",-5.29021951,55.13498916,380.558636
"675",20151031," 10:58:09.4380",-5.28045874,55.14192642,665.176455
"676",20151031," 11:02:12.8290",-5.27583,55.14853333,250.556078
"677",20151031," 11:06:17.1880",-5.29095833,55.15086333,62.443252
"678",20151031," 11:10:27.5790",-5.30621534,55.15271022,140.519663
"679",20151031," 11:14:41.9850",-5.32153022,55.15443085,126.73921
"680",20151031," 11:18:56.3760",-5.33691767,55.15629728,115.732301
"681",20151031," 11:23:11.7820",-5.35206751,55.15818153,78.818713
"682",20151031," 11:27:26.1730",-5.36735248,55.16024021,265.85155
"683",20151031," 11:31:37.5630",-5.38248187,55.16219503,0
"684",20151031," 11:35:51.9700",-5.39767571,55.16410086,1.400035
"685",20151031," 11:40:15.3760",-5.41288638,55.16588654,94.890463
"686",20151031," 11:44:42.7980",-5.42819341,55.16758279,72.906687
"687",20151031," 11:49:08.2040",-5.4435866,55.16945368,31.09006
"688",20151031," 11:53:32.6260",-5.45877881,55.17131697,193.620526
"689",20151031," 11:57:59.0320",-5.4741037,55.17321941,59.994341
"690",20151031," 12:02:26.4540",-5.48924438,55.17530407,542.869893
"691",20151031," 12:06:59.8600",-5.50446145,55.17731504,214.123152
"692",20151031," 12:11:37.2980",-5.51970028,55.17939293,91.21332
"693",20151031," 12:16:18.7350",-5.53481197,55.18136261,428.843418
"694",20151031," 12:21:02.1730",-5.55013542,55.18345433,345.467587
"695",20151031," 12:25:39.6100",-5.56502047,55.18571199,407.303576
"696",20151031," 12:30:17.0320",-5.58009773,55.18828118,75.650972
"697",20151031," 12:34:50.4700",-5.59507701,55.19070067,59.170093
"698",20151031," 12:39:22.8910",-5.61006118,55.19285754,8.178514
"699",20151031," 12:43:51.3130",-5.62536085,55.19442006,10.773392
"700",20151031," 12:48:15.7350",-5.64085412,55.19559333,23.012039
"701",20151031," 12:52:34.1260",-5.65631067,55.19618092,44.145772
"702",20151031," 12:56:24.4850",-5.65423767,55.19995673,68.204607
"703",20151031," 13:00:03.8290",-5.63943833,55.20208,104.610104
"704",20151031," 13:03:58.1880",-5.62418,55.20433167,63.004519
"705",20151031," 13:07:56.5480",-5.60902833,55.206405,148.561187
"706",20151031," 13:11:57.9380",-5.5936497,55.20815172,41.563588
"707",20151031," 13:16:01.3130",-5.57846667,55.20993333,52.524765
"708",20151031," 13:20:02.6880",-5.56318167,55.21179,79.15801
"709",20151031," 13:24:03.0630",-5.547925,55.213665,78.738916
"710",20151031," 13:28:05.4380",-5.53267667,55.215605,146.987588
"711",20151031," 13:32:06.8130",-5.51746057,55.21750875,375.415265
"712",20151031," 13:36:09.1880",-5.50206488,55.21948843,74.731857
"713",20151031," 13:40:19.5950",-5.4865613,55.22159253,17.708321
"714",20151031," 13:45:06.0320",-5.47176655,55.22366807,10.701514
"715",20151031," 14:56:19.6880",-5.47279625,55.22357951,24.403667
"716",20151031," 15:00:34.0790",-5.45748833,55.22511833,54.383373
"717",20151031," 15:04:47.4700",-5.44224667,55.22702667,35.900802
"718",20151031," 15:08:57.8600",-5.42687943,55.22876054,75.405332
"719",20151031," 15:13:05.2350",-5.411635,55.23080833,280.281767
"720",20151031," 15:17:14.6260",-5.39639667,55.232785,296.916439
"721",20151031," 15:21:24.0160",-5.38110333,55.23444,785.335717
"722",20151031," 15:25:32.4070",-5.36566603,55.2362012,153.479845
"723",20151031," 15:29:37.7820",-5.35042,55.238155,259.736845
"724",20151031," 15:33:44.1730",-5.33514676,55.24006474,153.022551
"725",20151031," 15:37:48.5480",-5.31996188,55.24192409,11.250374
"726",20151031," 15:41:52.9380",-5.30476945,55.24401078,566.603583
"727",20151031," 15:45:57.3130",-5.28948566,55.24606489,155.833291
"728",20151031," 15:49:59.6880",-5.27422675,55.24800219,227.203114
"729",20151101," 07:58:16.1410",-4.95434128,55.45047611,12214.976741
"730",20151101," 08:02:06.4850",-4.94887833,55.444305,1283.929362
"731",20151101," 08:06:04.8450",-4.963725,55.44115,235.04497
"732",20151101," 08:10:04.2200",-4.9787184,55.43849548,48.922969
"733",20151101," 08:14:05.5950",-4.99402333,55.43615667,87.752595
"734",20151101," 08:18:06.9700",-5.00911829,55.43367308,134.810334
"735",20151101," 08:22:10.3600",-5.024295,55.43116,135.610829
"736",20151101," 08:26:10.7350",-5.03926833,55.42836167,203.954024
"737",20151101," 08:30:08.0950",-5.054305,55.42551333,413.97049
"738",20151101," 08:34:05.4700",-5.06918333,55.42276333,264.422256
"739",20151101," 08:38:06.8450",-5.08442437,55.42007982,13.960633
"740",20151101," 08:42:29.1730",-5.09961617,55.41770427,0
"741",20151101," 08:46:39.5630",-5.11499436,55.41558634,0
"742",20151101," 08:50:51.9540",-5.1299205,55.41304985,0
"743",20151101," 08:54:54.3290",-5.14505109,55.41033656,0
"744",20151101," 08:58:47.7040",-5.16049,55.40857167,0.505776
"745",20151101," 09:02:44.0630",-5.17606313,55.40697405,51.461965
"746",20151101," 09:06:42.4850",-5.19143168,55.40508914,1279.715299
"747",20151101," 09:10:41.8600",-5.20662911,55.402638,36.005524
"748",20151101," 09:14:44.2350",-5.22144603,55.39972805,139.603116
"749",20151101," 09:18:48.6260",-5.23607935,55.39631405,798.005464
"750",20151101," 09:22:55.0010",-5.25091745,55.39335361,36.496612
"751",20151101," 09:27:03.3910",-5.26599112,55.39088711,550.506372
"752",20151101," 09:31:00.7660",-5.26306296,55.38693218,2064.318786
"753",20151101," 09:34:50.1260",-5.24805096,55.38378104,2092.088912
"754",20151101," 10:21:03.4380",-5.22492789,55.38024349,140.680614
"755",20151101," 10:25:08.8130",-5.21086146,55.37598378,176.963227
"756",20151101," 10:29:10.1880",-5.19676173,55.37203127,459.194821
"757",20151101," 10:33:11.5630",-5.18235129,55.36862474,452.34646
"758",20151101," 10:37:13.9380",-5.16787033,55.36518418,74.754147
"759",20151101," 10:41:15.3130",-5.15342275,55.36172931,9.666649
"760",20151101," 10:45:16.6880",-5.13883517,55.35823462,0
"761",20151101," 10:49:20.0790",-5.12418689,55.35489746,944.968261
"762",20151101," 10:53:24.4540",-5.10966376,55.35162324,1116.954783
"763",20151101," 10:57:29.8450",-5.09503956,55.34827157,227.492627
"764",20151101," 11:01:36.2350",-5.080405,55.34492333,682.298999
"765",20151101," 11:05:40.5950",-5.06579053,55.34159927,131.219409
"766",20151101," 11:09:45.9700",-5.05114413,55.33849407,290.985011
"767",20151101," 11:14:01.3760",-5.04221561,55.33425686,787.077547
"768",20151101," 11:18:25.7980",-5.05726333,55.33161,233.130541
"769",20151101," 11:22:48.2040",-5.07228,55.32896333,413.406615
"770",20151101," 11:27:12.6100",-5.08754333,55.32655,388.21471
"771",20151101," 11:31:42.0320",-5.10252667,55.32378833,1984.017116
"772",20151101," 11:36:14.4540",-5.11720997,55.32084225,463.145497
"773",20151101," 11:40:33.8600",-5.13203221,55.31772667,1380.681742
"774",20151101," 11:44:41.2510",-5.1467935,55.31468086,346.136632
"775",20151101," 11:48:45.6260",-5.1616634,55.31172602,755.489658
"776",20151101," 11:52:47.0010",-5.17645167,55.30873667,92.356889
"777",20151101," 11:56:47.3760",-5.19132167,55.30573167,1403.206991
"778",20151101," 12:00:45.7510",-5.20623423,55.30289401,274.34418
"779",20151101," 12:04:47.1100",-5.22124764,55.30000696,60.709882
"780",20151101," 12:08:52.5010",-5.2357685,55.29690133,338.737634
"781",20151101," 12:12:59.8760",-5.25038673,55.29375106,245.232703
"782",20151101," 12:17:13.2820",-5.26543952,55.29117982,35.848536
"783",20151101," 12:21:15.6570",-5.26517963,55.28736653,22.979949
"784",20151101," 12:25:10.0320",-5.25146205,55.28294702,8.436886
"785",20151101," 12:29:07.3910",-5.23796481,55.27841182,238.633134
"786",20151101," 12:33:03.7660",-5.22414814,55.27409912,49.644461
"787",20151101," 12:36:55.1260",-5.21019343,55.27010825,73.439967
"788",20151101," 12:40:41.4850",-5.19600382,55.26619193,190.22715
"789",20151101," 12:44:26.8290",-5.18167997,55.26239042,77.649831
"790",20151101," 12:48:15.1880",-5.16748333,55.25860667,236.265985
"791",20151101," 12:52:04.5480",-5.15324167,55.25477667,113.908369
"792",20151101," 12:55:56.9070",-5.14,55.25001167,0
"793",20151101," 12:59:46.2660",-5.12768667,55.24461333,0
"794",20151101," 13:03:30.6100",-5.11301333,55.24113333,0
"795",20151101," 13:07:18.9540",-5.098485,55.23783333,108.719042
"796",20151101," 13:11:22.3290",-5.08369595,55.23411457,326.499776
"797",20151101," 13:15:39.7350",-5.0952735,55.23050132,110.360895
"798",20151101," 13:19:58.1410",-5.11035345,55.22777759,181.977369
"799",20151101," 13:24:11.5320",-5.12529833,55.22511667,88.718725
"800",20151101," 13:28:24.9380",-5.13991,55.22206,220.747287
"801",20151101," 13:32:37.3290",-5.1542872,55.21858797,96.58519
"802",20151101," 13:36:46.7200",-5.16858785,55.21497889,2469.359643
"803",20151101," 13:40:53.0950",-5.18283814,55.21124722,61.006056
"804",20151101," 13:45:01.4850",-5.19694,55.20733,403.075017
